freq_GHz_serpentine,Sdd11_dB_serpentine,freq_GHz_zwave,Sdd11_dB_zwave
2.4538,-9.147748003827832,2.2939,-5.756953894795779
2.4552,-9.14497190142931,2.2956000000000003,-5.760660215264059
2.4566,-9.142087010867838,2.2973,-5.764398290817781
2.458,-9.13909438038948,2.299,-5.768168455816043
2.4594,-9.135995061438397,2.3007,-5.77197104180085
2.4608,-9.132790108368336,2.3024,-5.775806377502244
2.4622,-9.12948057815756,2.3041,-5.7796747888429065
2.4636,-9.126067530127251,2.3058,-5.783576598942198
2.4650000000000003,-9.122552025663564,2.3075,-5.787512128119602
2.4664,-9.11893512794338,2.3092,-5.79148169389761
2.4678,-9.115217901663799,2.3109,-5.795485611003959
2.4692000000000003,-9.111401412775507,2.3126,-5.799524191373264
2.4706,-9.1074867282201,2.3143000000000002,-5.803597744147975
2.4720000000000004,-9.103474915671356,2.316,-5.807706575678685
2.4734000000000003,-9.099367043280598,2.3177000000000003,-5.811850989523741
2.4748,-9.095164179426146,2.3194,-5.816031286448161
2.4762000000000004,-9.09086739246697,2.3211,-5.820247764421781
2.4776000000000002,-9.08647775050055,2.3228,-5.8245007186167275
2.479,-9.081996321124999,2.3245,-5.828790441404076
2.4804000000000004,-9.077424171205505,2.3262,-5.833117222349743
2.4818000000000002,-9.072762366645117,2.3279,-5.837481348209584
2.4832,-9.068011972159885,2.3296,-5.841883102923661
2.4846000000000004,-9.063174051058475,2.3313,-5.846322767609681
2.486,-9.058249665026146,2.333,-5.850800620555573
2.4874,-9.053239873913226,2.3347,-5.855316937211193
2.4888000000000003,-9.048145735528037,2.3364000000000003,-5.859871990179146
2.4902,-9.042968305434346,2.3381,-5.864466049204636
2.4916,-9.03770863675328,2.3398000000000003,-5.869099381164498
2.4930000000000003,-9.032367779969743,2.3415,-5.873772250055121
2.4944,-9.026946782743408,2.3432,-5.878484916979568
2.4958,-9.021446689724117,2.3449,-5.883237640133558
2.4972000000000003,-9.015868542371884,2.3466,-5.888030674790531
2.4986,-9.01021337878134,2.3483,-5.892864273285642
2.5,-9.004482233510721,2.35,-5.897738684998721
2.5014000000000003,-8.99867613741528,2.3517,-5.902654156336134
2.5028,-8.992796117485222,2.3534,-5.9076109307115985
2.5042,-8.986843196688062,2.3551,-5.912609248525833
2.5056000000000003,-8.980818393815394,2.3568,-5.917649347145132
2.507,-8.974722723334132,2.3585000000000003,-5.922731460878734
2.5084,-8.968557195242068,2.3602,-5.927855820955097
2.5098000000000003,-8.962322814927818,2.3619000000000003,-5.933022655496845
2.5112,-8.956020583035084,2.3636,-5.938232189494639
2.5126,-8.949651495331224,2.3653,-5.943484644779752
2.5140000000000002,-8.943216542580071,2.367,-5.948780239995356
2.5154,-8.936716710418978,2.3687,-5.954119190566605
2.5168,-8.930152979240061,2.3704,-5.959501708669342
2.5182,-8.923526324075578,2.3721,-5.964928003197559
2.5196,-8.916837714487421,2.3738,-5.970398279729414
2.521,-8.910088114460676,2.3755,-5.975912740491988
2.5224,-8.90327848230119,2.3772,-5.9814715843246
2.5238,-8.896409770537142,2.3789,-5.98707500664069
2.5252,-8.889482925824492,2.3806000000000003,-5.992723199388314
2.5266,-8.882498888856375,2.3823,-5.998416351009165
2.528,-8.87545859427626,2.3840000000000003,-6.004154646396099
2.5294000000000003,-8.868362970594934,2.3857,-6.00993826684917
2.5308,-8.861212940111187,2.3874,-6.015767390030166
2.5322,-8.854009418836192,2.3891,-6.021642189915514
2.5336000000000003,-8.846753316421482,2.3908,-6.027562836747718
2.535,-8.839445536090535,2.3925,-6.033529496985114
2.5364,-8.832086974573809,2.3942,-6.0395423332500435
2.5378000000000003,-8.824678522047295,2.3959,-6.045601504275361
2.5392,-8.817221062074442,2.3976,-6.051707164849293
2.5406000000000004,-8.809715471551407,2.3993,-6.057859465758573
2.5420000000000003,-8.80216262065565,2.401,-6.064058553729882
2.5434,-8.79456337279767,2.4027000000000003,-6.070304571369533
2.5448000000000004,-8.786918584576002,2.4044,-6.076597657101352
2.5462000000000002,-8.779229105735265,2.4061,-6.082937945102833
2.5476,-8.771495779127275,2.4078,-6.089325565239406
2.5490000000000004,-8.763719440675175,2.4095,-6.09576064299688
2.5504000000000002,-8.755900919340476,2.4112,-6.102243299412033
2.5518,-8.748041037092994,2.4129,-6.108773651001242
2.5532000000000004,-8.740140608883568,2.4146,-6.1153518096872785
2.5546,-8.732200442619604,2.4163,-6.121977882724065
2.556,-8.724221339143238,2.418,-6.128651972619496
2.5574000000000003,-8.716204092212209,2.4197,-6.135374177056247
2.5588,-8.708149488483272,2.4214,-6.1421445888105595
2.5602,-8.70005830749816,2.4231,-6.148963295668946
2.5616000000000003,-8.69193132167198,2.4248000000000003,-6.155830380342845
2.563,-8.683769296284073,2.4265,-6.162745920381102
2.5644,-8.675572989471153,2.4282,-6.169709988080402
2.5658000000000003,-8.667343152222807,2.4299,-6.1767226503934625
2.5672,-8.659080528379189,2.4316,-6.183783968835058
2.5686,-8.6507858546309,2.4333,-6.190893999385837
2.5700000000000003,-8.642459860521011,2.435,-6.198052792393886
2.5714,-8.634103268449145,2.4367,-6.205260392474003
2.5728,-8.625716793677562,2.4384,-6.212516838404709
2.5742000000000003,-8.6173011443392,2.44,-6.21939108449331
2.5756,-8.608857021447673,2.4401,-6.219822163022899
2.577,-8.600385118909031,2.4418,-6.227176393116174
2.5784000000000002,-8.591886123535408,2.4435000000000002,-6.2345795493127465
2.5798,-8.583360715060364,2.4452,-6.242031645969
2.5812,-8.57480956615593,2.4469000000000003,-6.24953269105458
2.5826000000000002,-8.566233342451305,2.4486,-6.257082686035028
2.584,-8.557632702553162,2.4503,-6.264681625751965
2.5854,-8.549008298067454,2.452,-6.2723294983007305
2.5868,-8.540360773622762,2.4537,-6.280026284905507
2.5882,-8.531690766895064,2.4554,-6.287771959791901
2.5896,-8.522998908633909,2.4571,-6.295566490056917
2.591,-8.514285822689944,2.4588,-6.303409835536345
2.5924,-8.505552126043748,2.4605,-6.311301948669525
2.5938,-8.496798428835923,2.4622,-6.3192427743614346
2.5952,-8.488025334398412,2.4639,-6.327232249842116
2.5966,-8.479233439286967,2.4656000000000002,-6.335270304523445
2.5980000000000003,-8.470423333314763,2.4673,-6.34335685985312
2.5994,-8.461595599587117,2.4690000000000003,-6.351491829165965
2.6008,-8.45275081453718,2.4707,-6.359675117532437
2.6022000000000003,-8.443889547962737,2.4724,-6.367906621604412
2.6036,-8.435012363063871,2.4741,-6.376186229458117
2.6050000000000004,-8.426119816481615,2.4758,-6.384513820434293
2.6064000000000003,-8.417212458337467,2.4775,-6.392889264975526
2.6078,-8.408290832273742,2.4792,-6.401312424460714
2.6092000000000004,-8.399355475494744,2.4809,-6.409783151036698
2.6106000000000003,-8.390406918808727,2.4826,-6.418301287447033
2.612,-8.381445686670562,2.4843,-6.426866666857849
2.6134000000000004,-8.372472297225112,2.486,-6.435479112680843
2.6148000000000002,-8.363487262351315,2.4877000000000002,-6.444138438393367
2.6162,-8.354491087706835,2.4894,-6.452844447355592
2.6176000000000004,-8.345484272773358,2.4911000000000003,-6.461596932624799
2.619,-8.336467310902476,2.4928,-6.47039567676667
2.6204,-8.327440689362042,2.4945,-6.479240451663769
2.6218000000000004,-8.318404889383086,2.4962,-6.488131018320997
2.6232,-8.309360386207203,2.4979,-6.497067126668174
2.6246,-8.300307649134375,2.4996,-6.506048515359709
2.6260000000000003,-8.291247141571198,2.5013,-6.515074911571311
2.6274,-8.28217932107955,2.503,-6.524146030793841
2.6288,-8.273104639425572,2.5047,-6.533261576624225
2.6302000000000003,-8.264023542629005,2.5064,-6.542421240553508
2.6316,-8.254936471012853,2.5080999999999998,-6.551624701751994
2.633,-8.24584385925332,2.5098000000000003,-6.560871626851588
2.6344000000000003,-8.236746136429991,2.5115,-6.570161669725229
2.6358,-8.227643726076298,2.5132000000000003,-6.579494471263558
2.6372,-8.218537046230152,2.5149,-6.588869659148773
2.6386000000000003,-8.209426509484787,2.5166000000000004,-6.598286847625716
2.64,-8.2003125230398,2.5183,-6.607745637270233
2.6414,-8.191195488752278,2.52,-6.617245614754838
2.6428000000000003,-8.182075803188116,2.5217,-6.626786352611708
2.6442,-8.17295385767342,2.5234,-6.636367408993059
2.6456,-8.163830038345957,2.5251,-6.645988327428956
2.6470000000000002,-8.154704726206765,2.5268,-6.655648636582584
2.6484,-8.145578297171719,2.5285,-6.66534785000307
2.6498,-8.136451122123185,2.5302,-6.675085465875857
2.6512000000000002,-8.127323566961667,2.5319000000000003,-6.684860966770765
2.6526,-8.118195992657478,2.5336,-6.694673819387713
2.654,-8.109068755302346,2.5353000000000003,-6.7045234743003075
2.6554,-8.099942206161026,2.537,-6.714409365697182
2.6568,-8.09081669172286,2.5387000000000004,-6.724330911121391
2.6582,-8.081692553753243,2.5404,-6.73428751120774
2.6596,-8.072570129345031,2.5421,-6.744278549418307
2.661,-8.063449750969877,2.5438,-6.754303391776112
2.6624000000000003,-8.054331746529407,2.5455,-6.764361386597169
2.6638,-8.045216439406323,2.5472,-6.774451864220925
2.6652,-8.036104148515356,2.5489,-6.7845741367392565
2.6666000000000003,-8.026995188354075,2.5506,-6.794727497724122
2.668,-8.017889869053553,2.5523,-6.804911221954023
2.6694000000000004,-8.008788496428824,2.5540000000000003,-6.815124565139387
2.6708000000000003,-7.99969137202924,2.5557,-6.825366763646981
2.6722,-7.99059879318855,2.5574000000000003,-6.835637034223611
2.6736000000000004,-7.981511053074845,2.5591,-6.845934573719114
2.6750000000000003,-7.972428440740278,2.5608,-6.8562585588089755
2.6764,-7.9633512411705425,2.5625,-6.866608145716542
2.6778000000000004,-7.954279735334153,2.5642,-6.876982469935227
2.6792000000000002,-7.945214200231492,2.5659,-6.887380645950715
2.6806,-7.936154908943585,2.5676,-6.897801766963463
2.6820000000000004,-7.927102130680649,2.5693,-6.908244904611647
2.6834000000000002,-7.918056130830382,2.571,-6.918709108694846
2.6848,-7.909017171005966,2.5727,-6.929193406898549
2.6862000000000004,-7.899985509093828,2.5744,-6.939696804519869
2.6876,-7.890961399301089,2.5761000000000003,-6.950218284194586
2.689,-7.881945092202742,2.5778,-6.960756805625806
2.6904000000000003,-7.872936834788549,2.5795000000000003,-6.971311305314564
2.6918,-7.863936870509632,2.5812,-6.981880696292472
2.6932,-7.854945439324733,2.5829,-6.992463867856897
2.6946000000000003,-7.845962777746215,2.5846,-7.0030596853087825
2.696,-7.83698911888572,2.5863,-7.013666989693514
2.6974,-7.828024692499506,2.588,-7.024284597545087
2.6988000000000003,-7.819069725033473,2.5897,-7.0349113006339525
2.7002,-7.810124439667864,2.5914,-7.0455458657187915
2.7016,-7.801189056361623,2.5931,-7.056187034302632
2.7030000000000003,-7.792263791896422,2.5948,-7.066833522393603
2.7044,-7.783348859920372,2.5965,-7.0774840202707505
2.7058,-7.774444470991345,2.5982000000000003,-7.088137192255233
2.7072000000000003,-7.765550832620005,2.5999,-7.098791676487282
2.7086,-7.756668149312448,2.6016000000000004,-7.109446084709402
2.71,-7.74779662261254,2.6033,-7.120099002056102
2.7114000000000003,-7.738936451143822,2.605,-7.130748986850666
2.7128,-7.73008783065117,2.6067,-7.141394570409366
2.7142,-7.721250954042001,2.6084,-7.1520342568535185
2.7156000000000002,-7.712426011427166,2.6101,-7.1626665229299205
2.717,-7.7036131901614855,2.6118,-7.173289817840037
2.7184,-7.694812674883894,2.6135,-7.183902563078496
2.7198,-7.686024647557254,2.6152,-7.194503152281304
2.7212,-7.677249287507776,2.6169000000000002,-7.205089951084325
2.7226,-7.668486771464097,2.6186,-7.215661296992532
2.724,-7.65973727359596,2.6203000000000003,-7.22621549926051
2.7254,-7.65100096555257,2.622,-7.236750838784748
2.7268000000000003,-7.642278016500528,2.6237000000000004,-7.2472655680083236
2.7282,-7.633568593161442,2.6254,-7.257757910838384
2.7296,-7.624872859849131,2.6271,-7.268226062577173
2.7310000000000003,-7.616190978506485,2.6288,-7.278668189866959
2.7324,-7.6075231087419475,2.6305,-7.289082430649605
2.7338000000000005,-7.598869407865605,2.6322,-7.29946689414127
2.7352000000000003,-7.590230030924937,2.6339,-7.3098196608228525
2.7366,-7.5816051307401775,2.6356,-7.320138782446815
2.7380000000000004,-7.5729948579393,2.6372999999999998,-7.3304222820608675
2.7394000000000003,-7.564399360992651,2.6390000000000002,-7.340668154049292
2.7408,-7.555818786247194,2.6407,-7.350874364192366
2.7422000000000004,-7.547253277960388,2.6424000000000003,-7.361038849744602
2.7436000000000003,-7.538702978333703,2.6441,-7.371159519532347
2.745,-7.5301680275457645,2.6458000000000004,-7.381234254071455
2.7464000000000004,-7.521648563785119,2.6475,-7.39126090570554
2.7478000000000002,-7.513144723282644,2.6492,-7.401237298765585
2.7492,-7.504656640343584,2.6509,-7.411161229751362
2.7506000000000004,-7.496184447379223,2.6526,-7.421030467535449
2.7520000000000002,-7.487728274938198,2.6543,-7.430842753590323
2.7534,-7.479288251737426,2.656,-7.440595802239315
2.7548000000000004,-7.4708645046926945,2.6577,-7.450287300931823
2.7562,-7.4624571589488875,2.6593999999999998,-7.459914910543627
2.7576,-7.454066337909815,2.6611000000000002,-7.469476265702734
2.7590000000000003,-7.445692163267738,2.6628,-7.478968975141433
2.7604,-7.437334755032489,2.6645000000000003,-7.488390622075116
2.7618,-7.428994231560258,2.6662,-7.497738764608432
2.7632000000000003,-7.42067070958202,2.6679000000000004,-7.507010936169385
2.7646,-7.412364304231605,2.6696,-7.516204645971833
2.766,-7.4040751290734255,2.6713,-7.525317379507034
2.7674000000000003,-7.39580329612981,2.673,-7.534346599064619
2.7688,-7.387548915908072,2.6747,-7.543289744283614
2.7702,-7.379312097427132,2.6764,-7.5521442327339
2.7716000000000003,-7.371092948243872,2.6781,-7.560907460528584
2.773,-7.362891574479099,2.6798,-7.569576802967729
2.7744,-7.354708080843174,2.6814999999999998,-7.578149615213822
2.7758000000000003,-7.346542570661319,2.6832000000000003,-7.586623232999358
2.7772,-7.338395145898566,2.6849,-7.594994973366837
2.7786,-7.33026590718436,2.6866000000000003,-7.603262135441616
2.7800000000000002,-7.322154953836851,2.6883,-7.611422001237692
2.7814,-7.314062383886839,2.6900000000000004,-7.619471836496885
2.7828,-7.30598829410137,2.6917,-7.6274088915613625
2.7842000000000002,-7.297932780007031,2.6934,-7.635230402279948
2.7856,-7.2898959359129005,2.6951,-7.642933590948095
2.787,-7.281877854933167,2.6968,-7.650515667281757
2.7884,-7.273878629009426,2.6985,-7.657973829425089
2.7898,-7.265898348932671,2.7002,-7.665305264992024
2.7912000000000003,-7.257937104364931,2.7019,-7.67250715214164
2.7926,-7.249994983860615,2.7036,-7.67957666068718
2.794,-7.24207207488753,2.7053000000000003,-7.686510953238589
2.7954000000000003,-7.234168463847573,2.707,-7.693307186378272
2.7968,-7.226284236097142,2.7087000000000003,-7.699962511869922
2.7982000000000005,-7.2184194759671865,2.7104,-7.706474077899901
2.7996000000000003,-7.210574266782997,2.7121000000000004,-7.712839030350946
2.801,-7.202748690883652,2.7138,-7.719054514107574
2.8024000000000004,-7.194942829641175,2.7155,-7.725117674392823
2.8038000000000003,-7.187156763479395,2.7172,-7.731025658135586
2.8052,-7.179390571892489,2.7189,-7.736775615367991
2.8066000000000004,-7.171644333463227,2.7206,-7.742364700652069
2.8080000000000003,-7.163918125880936,2.7223,-7.7477900745348895
2.8094,-7.156212025959152,2.724,-7.753048905031372
2.8108000000000004,-7.148526109652979,2.7257,-7.758138369133773
2.8122000000000003,-7.140860452076179,2.7274000000000003,-7.76305565434694
2.8136,-7.133215127517936,2.7291,-7.767797960248167
2.8150000000000004,-7.125590209459359,2.7308000000000003,-7.772362500070603
2.8164000000000002,-7.1179857705897085,2.7325,-7.776746502308986
2.8178,-7.110401882822302,2.7342000000000004,-7.780947212346366
2.8192000000000004,-7.102838617310168,2.7359,-7.784961894100608
2.82,-7.0985260374011006,2.7376,-7.7887878316891035
2.8206,-7.095296044461432,2.7393,-7.79242233111038
2.822,-7.087774233954383,2.741,-7.795862721940873
2.8234000000000004,-7.080273254752301,2.7427,-7.799106359045452
2.8248,-7.072793175118007,2.7444,-7.802150624299875
2.8262,-7.065334062628127,2.7461,-7.804992928323518
2.8276000000000003,-7.057895984187093,2.7478,-7.807630712220515
2.829,-7.0504790060409,2.7495000000000003,-7.810061449327548
2.8304,-7.04308319379056,2.7512,-7.812282646966263
2.8318000000000003,-7.0357086124053145,2.7529000000000003,-7.814291848198474
2.8332,-7.028355326235596,2.7546,-7.816086633581998
2.8346,-7.021023399025713,2.7563000000000004,-7.817664622925219
2.8360000000000003,-7.013712893926276,2.758,-7.819023477038125
2.8374,-7.006423873506401,2.7597,-7.820160899477784
2.8388,-6.999156399765617,2.7614,-7.821074638286011
2.8402000000000003,-6.991910534145554,2.7631,-7.821762487717038
2.8416,-6.984686337541374,2.7648,-7.8222222899529665
2.843,-6.977483870312956,2.7665,-7.822451936804647
2.8444000000000003,-6.9703031922958205,2.7682,-7.822449371395813
2.8458,-6.963144362811863,2.7699,-7.822212589828062
2.8472,-6.956007440679767,2.7716000000000003,-7.821739642824463
2.8486000000000002,-6.948892484225258,2.7733,-7.821028637349368
2.85,-6.94179955129108,2.7750000000000004,-7.820077738202195
2.8514,-6.9347286992467305,2.7767,-7.81888516958281
2.8528000000000002,-6.927679984998,2.7784,-7.8174492166262475
2.8542000000000005,-6.920653464996242,2.7801,-7.815768226904419
2.8556,-6.913649195247457,2.7818,-7.813840611892592
2.857,-6.906667231321091,2.7835,-7.81166484839837
2.8584000000000005,-6.8997076283586845,2.7852,-7.80923947995097
2.8598,-6.892770441082247,2.7869,-7.806563118148599
2.8612,-6.885855723802404,2.7886,-7.803634443961842
2.8626000000000005,-6.8789635304263905,2.7903000000000002,-7.80045220899091
2.864,-6.87209391446577,2.792,-7.797015236674793
2.8654,-6.865246929043928,2.7937000000000003,-7.793322423450293
2.8668000000000005,-6.858422626903429,2.7954,-7.789372739859029
2.8682000000000003,-6.851621060413098,2.7971000000000004,-7.785165231600603
2.8696,-6.844842281574905,2.7988,-7.780699020530148
2.8710000000000004,-6.838086342030661,2.8005,-7.77597330559857
2.8724000000000003,-6.831353293068517,2.8022,-7.77098736373389
2.8738,-6.824643185629224,2.8039,-7.7657405506621515
2.8752000000000004,-6.817956070312223,2.8056,-7.760232301666495
2.8766000000000003,-6.811291997381549,2.8073,-7.754462132283098
2.878,-6.804651016771502,2.809,-7.748429638932684
2.8794000000000004,-6.798033178092147,2.8107,-7.74213449948655
2.8808000000000002,-6.791438530634634,2.8124000000000002,-7.735576473766076
2.8822,-6.784867123376306,2.8141,-7.728755403974798
2.8836000000000004,-6.778319004985621,2.8158000000000003,-7.721671215062286
2.8850000000000002,-6.771794223826909,2.8175,-7.714323915019133
2.8864,-6.765292827964937,2.8192000000000004,-7.706713595102492
2.8878000000000004,-6.758814865169268,2.8209,-7.698840429991755
2.8892,-6.752360382918493,2.8226,-7.690704677873984
2.8906,-6.745929428404224,2.8243,-7.682306680459025
2.8920000000000003,-6.739522048534967,2.826,-7.673646862924067
2.8934,-6.733138289939788,2.8277,-7.664725733787811
2.8948,-6.726778198971816,2.8294,-7.655543884714407
2.8962000000000003,-6.720441821711591,2.8311,-7.646101990247355
2.8976,-6.714129203970223,2.8328,-7.636400807473894
2.899,-6.7078403912924,2.8345000000000002,-7.626441175620355
2.9004000000000003,-6.701575428959236,2.8362,-7.616224015579104
2.9018,-6.695334361990949,2.8379000000000003,-7.605750329367863
2.9032,-6.689117235149386,2.8396,-7.5950211995223125
2.9046000000000003,-6.682924092940378,2.8413000000000004,-7.584037788422878
2.906,-6.676754979615982,2.843,-7.572801337556888
2.9074,-6.6706099391765195,2.8447,-7.561313166717239
2.9088000000000003,-6.664489015372482,2.8464,-7.549574673138892
2.9102,-6.658392251706319,2.8481,-7.537587330574601
2.9116,-6.652319691434032,2.8498,-7.525352688311344
2.9130000000000003,-6.646271377566654,2.8515,-7.512872370129077
2.9144,-6.64024735287159,2.8532,-7.50014807320342
2.9158,-6.634247659873789,2.8548999999999998,-7.487181566954098
2.9172000000000002,-6.628272340856829,2.8566000000000003,-7.473974691840856
2.9186000000000005,-6.6223214378638,2.8583,-7.460529358108862
2.92,-6.616394992698119,2.8600000000000003,-7.44684754448544
2.9214,-6.610493046924172,2.8617,-7.432931296830258
2.9228000000000005,-6.604615641867829,2.8634000000000004,-7.418782726740906
2.9242,-6.598762818616879,2.8651,-7.404404010116173
2.9256,-6.592934618021252,2.8668,-7.389797385678989
2.9270000000000005,-6.587131080693217,2.8685,-7.374965153461407
2.9284,-6.5813522470074,2.8702,-7.359909673253716
2.9298,-6.575598157100673,2.8719,-7.344633363020089
2.9312000000000005,-6.569868850871993,2.8736,-7.329138697282901
2.9326000000000003,-6.564164367982053,2.8753,-7.313428205478154
2.934,-6.558484747852864,2.877,-7.297504470284243
2.9354000000000005,-6.552830029667217,2.8787000000000003,-7.281370125926365
2.9368000000000003,-6.547200252368052,2.8804,-7.265027856458993
2.9382,-6.541595454657678,2.8821000000000003,-7.248480394028542
2.9396000000000004,-6.536015674996937,2.8838,-7.231730517118759
2.9410000000000003,-6.530460951604267,2.8855000000000004,-7.214781048780847
2.9424,-6.524931322454613,2.8872,-7.197634854850921
2.9438000000000004,-6.519426825278311,2.8889,-7.180294842156648
2.9452000000000003,-6.513947497559816,2.8906,-7.162763956715661
2.9466,-6.5084933765364,2.8923,-7.145045181927605
2.9480000000000004,-6.503064499196696,2.894,-7.127141536762202
2.9494000000000002,-6.497660902279207,2.8957,-7.109056073945239
2.9508,-6.492282622270695,2.8974,-7.090791878144666
2.9522000000000004,-6.486929695404511,2.8991,-7.072352064158739
2.9536000000000002,-6.481602157658824,2.9008000000000003,-7.0537397751081565
2.955,-6.47630004475479,2.9025,-7.034958180634159
2.9564000000000004,-6.471023392154629,2.9042000000000003,-7.016010475104299
2.9578,-6.46577223505963,2.9059,-6.996899875827848
2.9592,-6.460546608408104,2.9076000000000004,-6.977629621282301
2.9606000000000003,-6.455346546873234,2.9093,-6.9582029693529535
2.962,-6.450172084860881,2.911,-6.938623195586793
2.9634,-6.44502325650733,2.9127,-6.9188935914625365
2.9648000000000003,-6.439900095676929,2.9144,-6.899017462678016
2.9662,-6.434802635959741,2.9161,-6.8789981274564616
2.9676,-6.429730910669073,2.9178,-6.858838914872891
2.9690000000000003,-6.424684952838961,2.9195,-6.83854316320189
2.9704,-6.4196647952216415,2.9212,-6.8181142182879375
2.9718,-6.414670470284907,2.9229000000000003,-6.797555431939321
2.9732000000000003,-6.409702010209484,2.9246,-6.776870160346791
2.9746,-6.404759446886274,2.9263000000000003,-6.756061762527676
2.976,-6.399842811913655,2.928,-6.735133598796633
2.9774000000000003,-6.394952136594646,2.9297000000000004,-6.714089029263467
2.9788,-6.390087451934087,2.9314,-6.692931412359158
2.9802,-6.38524878863575,2.9331,-6.671664103390355
2.9816000000000003,-6.380436177099443,2.9348,-6.650290453123251
2.9830000000000005,-6.375649647418048,2.9365,-6.628813806397153
2.9844,-6.370889229374565,2.9382,-6.607237500768285
2.9858000000000002,-6.366154952439059,2.9399,-6.5855648651841925
2.9872000000000005,-6.3614468457656725,2.9416,-6.563799218689094
2.9886,-6.356764938189531,2.9433,-6.541943869160374
2.99,-6.352109258223667,2.9450000000000003,-6.520002112076478
2.9914000000000005,-6.347479834055915,2.9467,-6.497977229316372
2.9928,-6.342876693545785,2.9484000000000004,-6.4758724879904825
2.9942,-6.338299864221305,2.9501,-6.453691139303405
2.9956000000000005,-6.333749373275895,2.9518000000000004,-6.431436417448064
2.997,-6.329225247565155,2.9535,-6.409111538531497
2.9984,-6.324727513603716,2.9552,-6.386719699531916
2.9998000000000005,-6.320256197562035,2.9569,-6.364264077287045
3.0012000000000003,-6.3158113252632075,2.9586,-6.3417478275133945
3.0026,-6.311392922179743,2.9603,-6.319174083856224
3.0040000000000004,-6.307001013430393,2.962,-6.296545956969943
3.0054000000000003,-6.302635623776942,2.9637000000000002,-6.273866533628527
3.0068,-6.29829677762097,2.9654,-6.251138875865616
3.0082000000000004,-6.293984499000702,2.9671000000000003,-6.228366020143844
3.0096000000000003,-6.289698811587799,2.9688,-6.2055509765530426
3.011,-6.285439738684162,2.9705000000000004,-6.182696728036659
3.0124000000000004,-6.281207303218753,2.9722,-6.159806229646132
3.0138000000000003,-6.277001527744478,2.9739000000000004,-6.1368824078224415
3.0152,-6.272822434434971,2.9756,-6.113928159704567
3.0166000000000004,-6.268670045081523,2.9773,-6.090946352463975
3.0180000000000002,-6.264544381089926,2.979,-6.067939822664863
3.0194,-6.260445463477383,2.9807,-6.044911375649356
3.0208000000000004,-6.256373312869457,2.9824,-6.0218637849471275
3.0222,-6.252327949496992,2.9841,-5.998799791708849
3.0236,-6.248309393193082,2.9858000000000002,-5.975722104162805
3.0250000000000004,-6.244317663390122,2.9875,-5.95263339709411
3.0264,-6.240352779116778,2.9892000000000003,-5.929536311345817
3.0278,-6.236414758995056,2.9909,-5.9064334533414655
3.0292000000000003,-6.2325036212374405,2.9926000000000004,-5.883327394628174
3.0306,-6.228619383643976,2.9943,-5.860220671440066
3.032,-6.2247620635994325,2.996,-5.837115784280991
3.0334000000000003,-6.220931678070513,2.9977,-5.814015197526334
3.0348,-6.217128243603106,2.9994,-5.79092133904314
3.0362,-6.21335177631953,3.0011,-5.767836599828024
3.0376000000000003,-6.209602291915896,3.0028,-5.744763333662426
3.039,-6.205879805659443,3.0045,-5.721703856784615
3.0404,-6.202184332385945,3.0062,-5.698660447577987
3.0418000000000003,-6.198515886497196,3.0079000000000002,-5.675635346275277
3.0432,-6.194874481958501,3.0096,-5.652630754678139
3.0446,-6.191260132296237,3.0113000000000003,-5.6296488358918095
3.0460000000000003,-6.187672850595441,3.013,-5.606691714074553
3.0474000000000006,-6.184112649497501,3.0147000000000004,-5.583761474201351
3.0488,-6.180579541197865,3.0164,-5.560860161841918
3.0502000000000002,-6.1770735374437935,3.0181,-5.537989782952496
3.0516000000000005,-6.173594649532211,3.0198,-5.515152303681518
3.053,-6.170142888307568,3.0215,-5.492349650188832
3.0544000000000002,-6.1667182641598295,3.0232,-5.469583708478556
3.0558000000000005,-6.163320787022437,3.0249,-5.446856324245503
3.0572,-6.159950466370411,3.0266,-5.4241693027351845
3.0586,-6.156607311218457,3.0283,-5.401524408617638
3.0600000000000005,-6.153291330119197,3.0300000000000002,-5.3789233658751225
3.0614,-6.150002531161416,3.0317,-5.356367857704014
3.0628,-6.146740921968391,3.0334000000000003,-5.333859526431148
3.0642000000000005,-6.143506509696293,3.0351,-5.311399973445167
3.0656000000000003,-6.14029930103266,3.0368000000000004,-5.288990759143045
3.067,-6.1371193021949395,3.0385,-5.266633402892688
3.0684000000000005,-6.133966518929083,3.0402,-5.244329383011874
3.0698000000000003,-6.130840956508246,3.0419,-5.222080136764589
3.0712,-6.127742619731521,3.0436,-5.199887060375218
3.0726000000000004,-6.1246715129228,3.0453,-5.177751509061707
3.0740000000000003,-6.121627639929641,3.047,-5.155674797088512
3.0754,-6.118611004122265,3.0487,-5.13365819784044
3.0768000000000004,-6.115621608392617,3.0504000000000002,-5.111702943918479
3.0782000000000003,-6.1126594551534925,3.0521000000000003,-5.089810227258838
3.0796,-6.109724546337743,3.0538,-5.0679811992765575
3.0810000000000004,-6.106816883397559,3.0555000000000003,-5.046216971034919
3.0824000000000003,-6.103936467303859,3.0572,-5.024518613442403
3.0838,-6.101083298545722,3.0589000000000004,-5.002887157478418
3.0852000000000004,-6.098257377129913,3.0606,-4.981323594449746
3.0866000000000002,-6.095458702580505,3.0623,-4.959828876279208
3.088,-6.092687273938545,3.064,-4.9384039158285225
3.0894000000000004,-6.089943089761851,3.0657,-4.917049587257029
3.0908,-6.087226148124852,3.0674,-4.8957667264184295
