freq_GHz,S11_dB_0pct,S11_dB_5pct,S11_dB_10pct,S11_dB_15pct,S11_dB_20pct
2.016,-1.4727853539428177,-1.6426554875631947,-2.0679229124076546,-2.3777028792382064,-2.797849563656479
2.018,-1.4835307514376534,-1.6550445712284865,-2.0856309646317444,-2.3996683561695082,-2.825899987517613
2.02,-1.494366957671418,-1.6675491144469545,-2.1035276037628146,-2.4218893857495702,-2.854308093135425
2.0220000000000002,-1.5052947992116452,-1.6801702985807858,-2.1216150944965015,-2.444369352752161,-2.883079112699194
2.024,-1.5163151113637932,-1.6929093185727349,-2.1398957320453404,-2.467111692602586,-2.9122183658500376
2.026,-1.5274287382747784,-1.705767383126295,-2.158371842611629,-2.490119892264216,-2.941731261439972
2.028,-1.5386365330379705,-1.7187457148885719,-2.177045783869303,-2.5133974911445,-2.9716232993376615
2.0300000000000002,-1.5499393577995468,-1.7318455506357322,-2.195919945454383,-2.5369480820207913,-3.0019000722822433
2.032,-1.5613380838662663,-1.745068141461371,-2.214996749464992,-2.560775311987162,-3.032567267787422
2.034,-1.5728335918147485,-1.758414752967501,-2.2342786509709383,-2.5848828834220363,-3.063630670097441
2.036,-1.584426771602122,-1.7718866654585643,-2.2537681385327284,-2.6092745549781933,-3.095096162196875
2.0380000000000003,-1.5961185226783061,-1.7854851741381768,-2.273467734730767,-2.633954142595206,-3.1269697278765376
2.04,-1.6079097540996585,-1.7992115893089913,-2.2933799967047195,-2.65892552053499,-3.159257453857538
2.042,-1.6198013846443056,-1.8130672365754568,-2.3135075167034094,-2.6841926224419788,-3.19196553197558
2.044,-1.631794342928978,-1.8270534570497485,-2.333852922645487,-2.709759442427646,-3.2251002614283357
2.0460000000000003,-1.6438895675274101,-1.841171607560753,-2.354418878691214,-2.735630036181,-3.2586680510878105
2.048,-1.6560880070904205,-1.855423060866304,-2.375208085825419,-2.761808522105458,-3.2926754218808156
2.05,-1.6683906204676378,-1.8698092058686626,-2.3962232824526937,-2.7882990824833325,-3.3271290092400174
2.052,-1.6807983768308752,-1.8843314478333175,-2.4174672450038655,-2.815105964668424,-3.362035565628533
2.0540000000000003,-1.6933122557991913,-1.8989912086111516,-2.4389427885553667,-2.842233482308049,-3.397401963141044
2.056,-1.705933247565766,-1.9137899268641356,-2.4606527674609615,-2.8696860165951805,-3.4332351961846124
2.058,-1.7186623530264549,-1.928729058294469,-2.482600075996862,-2.8974680175522605,-3.4695423842426987
2.06,-1.7315005839101731,-1.9438100758773835,-2.504787649020023,-2.9255840053470195,-3.5063307747256136
2.0620000000000003,-1.7444489629111155,-1.9590344700975826,-2.5272184626401195,-2.954038571642334,-3.543607745911255
2.064,-1.7575085238227872,-1.9744037491894089,-2.549895534906234,-2.9828363809801974,-3.5813808099799043
2.066,-1.770680311674002,-1.989919439380926,-2.572821926507571,-3.0119821722025906,-3.6196576161474274
2.068,-1.783965382866704,-2.0055830851418124,-2.5960007414897532,-3.0414807599086706,-3.6584459539006735
2.0700000000000003,-1.7973648053158156,-2.021396249435286,-2.6194351279863204,-3.071337035951294,-3.697753756340016
2.072,-1.8108796585910323,-2.0373605139740905,-2.643128278966217,-3.1015559709733127,-3.737589103633488
2.074,-1.8245110340606896,-2.0534774794806627,-2.6670834329979662,-3.132142615985681,-3.777960226587769
2.076,-1.838260035037623,-2.0697487659515037,-2.691303875030603,-3.1631021039881793,-3.818875510341002
2.078,-1.852127776927194,-2.086176012925934,-2.7157929371921306,-3.194439651635393,-3.860343498182967
2.08,-1.8661153873774077,-2.102760879759274,-2.740553999606189,-3.226160560948731,-3.9023728955088304
2.082,-1.880224006431193,-2.119505045900513,-2.7655904912270914,-3.258270221076936,-3.9449725739120938
2.084,-1.894454786680955,-2.136410211174686,-2.790905890694084,-3.2907741101063697,-3.9881515754234567
2.086,-1.908808893425328,-2.153478096069899,-2.816503727205676,-3.323677796923409,-4.031919116902497
2.088,-1.9232875048282398,-2.1707104420293,-2.8423875814141377,-3.3569869431309085,-4.076284594589124
2.09,-1.937891812080312,-2.1881090117478563,-2.868561086341109,-3.390707305020869,-4.121257588822459
2.092,-1.9526230195626777,-2.205675589474337,-2.8950279283153106,-3.424844735605306,-4.1668478689354105
2.094,-1.9674823450131351,-2.223411981318391,-2.9217918479323206,-3.4594051867079303,-4.213065398332836
2.096,-1.9824710196948998,-2.241320015562956,-2.948856641038071,-3.4943947111192832,-4.259920339762735
2.098,-1.9975902885677468,-2.2594015429820153,-2.9762261597360333,-3.529819464817164,-4.307423060789614
2.1,-2.0128414104618613,-2.277658437164061,-3.0039043134194725,-3.5656857092559138,-4.355584139479963
2.102,-2.0282256582541396,-2.2960925948410154,-3.0318950698293383,-3.6019998137268487,-4.404414370310413
2.104,-2.043744319047331,-2.3147059362231746,-3.060202456138809,-3.63876825779291,-4.453924770309644
2.106,-2.0593986943517577,-2.3335004053399526,-3.088830560065214,-3.6759976338006735,-4.504126585445811
2.108,-2.07519010026991,-2.3524779703867975,-3.11778353101045,-3.7136946494732204,-4.555031297271952
2.11,-2.091119867683796,-2.3716406240783217,-3.14706558123123,-3.7518661305866225,-4.606650629842249
2.112,-2.107189342445249,-2.3909903840078286,-3.1766809870389534,-3.7905190237348036,-4.658996556913416
2.114,-2.1233998855690803,-2.410529293013389,-3.206634090032436,-3.8296603991850713,-4.71208130944563
2.116,-2.1397528734293494,-2.430259419550652,-3.236929298362221,-3.8692974538297094,-4.76591738341897
2.118,-2.1562496979586063,-2.4501828580724885,-3.2675710880293476,-3.9094375142369344,-4.820517547981233
2.12,-2.1728917668502925,-2.4703017294157505,-3.298564004219381,-3.9500880398059253,-4.875894853945426
2.122,-2.1896805037643228,-2.4906181811951984,-3.329912662672363,-3.9912566260302764,-4.932062642654891
2.124,-2.206617348535966,-2.5111343882049426,-3.3616217510913855,-4.032951007875518,-4.989034555236195
2.126,-2.2237037573879497,-2.531852552827334,-3.393696030589286,-4.07517906327448,-5.046824542260069
2.128,-2.2409412031460674,-2.55277490544985,-3.42614033717717,-4.117948816747337,-5.105446873833691
2.13,-2.2583311754581765,-2.573903704889839,-3.4589595832940874,-4.1612684431510125,-5.164916150146469
2.132,-2.275875181016764,-2.595241238827562,-3.4921587593812484,-4.205146271563892,-5.225247312495558
2.134,-2.2935747437850957,-2.6167898242476193,-3.5257429355013987,-4.249590789313339,-5.286455654816979
2.136,-2.3114314052271228,-2.638551807889122,-3.559717263005457,-4.294610646150597,-5.348556835751374
2.138,-2.329446724541039,-2.6605295667046303,-3.5940869762483403,-4.340214658582174,-5.41156689127336
2.14,-2.3476222788968295,-2.6827255083283563,-3.62885739435562,-4.386411814363513,-5.475502247918039
2.142,-2.3659596636776246,-2.7051420715536523,-3.6640339230432857,-4.433211277163405,-5.5403797366374805
2.144,-2.3844604927251827,-2.727781726820211,-3.6996220564926228,-4.480622391407405,-5.606216607324303
2.146,-2.4031263985894094,-2.7506469767110753,-3.7356273792822714,-4.528654687308244,-5.673030544041068
2.148,-2.421959032782123,-2.7737403564599545,-3.7720555683799946,-4.57731788609321,-5.740839680996413
2.15,-2.4409600660350637,-2.797064434468896,-3.8089123951962147,-4.626621905437546,-5.809662619312569
2.152,-2.4601311885623973,-2.8206218128367935,-3.8462037277025782,-4.676576865113974,-5.879518444631299
2.154,-2.4794741103275673,-2.844415127898871,-3.883935532617027,-4.727193092869663,-5.950426745608039
2.156,-2.498990561314904,-2.8684470507776876,-3.922113877659137,-4.7784811305412,-6.0224076333489895
2.158,-2.518682291805777,-2.8927202879457075,-3.9607449338785976,-4.8304517404204415,-6.095481761847829
2.16,-2.538551072659705,-2.9172375817999985,-3.999834978058772,-4.883115911883047,-6.169670349484051
2.162,-2.5585986956002564,-2.942001711249293,-4.039390395200034,-4.936484868293958,-6.244995201648723
2.164,-2.5788269735060974,-2.9670154923138803,-4.079417681085199,-4.9905700742035295,-6.321478734568567
2.166,-2.5992377407071228,-2.992281778738526,-4.119923444930778,-5.045383242849487,-6.399144000403227
2.168,-2.619832853285897,-3.017803462619031,-4.1609144121280215,-5.100936343980842,-6.478014713698124
2.17,-2.640614189384496,-3.0435834750426283,-4.202397427077262,-5.157241612020566,-6.558115279278872
2.172,-2.6615836495168854,-3.0696247867428488,-4.244379456119765,-5.214311554584948,-6.639470821681783
2.174,-2.6827431568869518,-3.0959304087690453,-4.286867590571376,-5.272158961378798,-6.722107216220262
2.176,-2.7040946577123663,-3.1225033931712747,-4.329869049862374,-5.3307969134867115,-6.806051121795993
2.178,-2.725640121554371,-3.1493468337008226,-4.373391184788132,-5.3902387930816165,-6.891330015570563
2.18,-2.747381541653678,-3.176463866526924,-4.417441480875862,-5.450498293573828,-6.977972229623774
2.182,-2.7693209352725976,-3.203857670970229,-4.462027561872098,-5.511589430224482,-7.06600698973269
2.184,-2.791460344043588,-3.231531470253431,-4.507157193356988,-5.573526551249337,-7.1554644564183265
2.186,-2.813801834324336,-3.259488532269682,-4.5528382864904025,-5.636324349440285,-7.246375768415934
2.188,-2.8363474975596104,-3.287732170369358,-4.599078901896881,-5.6999978743339295,-7.338773088740005
2.19,-2.8590994506499294,-3.3162657441656753,-4.64588725369461,-5.764562544958052,-7.432689653526518
2.192,-2.882059836327432,-3.3450926603598905,-4.6932717136761415,-5.830034163189439,-7.528159823851762
2.194,-2.9052308235388407,-3.374216373586564,-4.741240815647235,-5.896428927758027,-7.62521914074229
2.196,-2.928614607836027,-3.403640387279711,-4.789803259931521,-5.963763448935636,-7.7239043836091605
2.198,-2.952213411774065,-3.433368254560331,-4.838967918048897,-6.03205476394889,-7.82425363235887
2.2,-2.976029485317235,-3.4634035791462194,-4.888743837575546,-6.101320353159778,-7.926306333455586
2.202,-3.000065106252972,-3.4937500162845914,-4.939140247194709,-6.171578157059534,-8.030103370231487
2.2039999999999997,-3.024322580614156,-3.524411273708481,-4.990166561947016,-6.242846594125357,-8.135687137769969
2.206,-3.0488042431097773,-3.555391112617498,-5.041832388690337,-6.315144579591871,-8.243101622712949
2.208,-3.0735124575643527,-3.5866933486839554,-5.094147531779055,-6.3884915451943485,-8.352392488376344
2.21,-3.0984496173662563,-3.618321853085086,-5.147121998974011,-6.462907459943511,-8.463607165591245
2.2119999999999997,-3.1236181459252297,-3.6502805535623315,-5.200766007593995,-6.538412851996805,-8.576794949727336
2.214,-3.1490204971392726,-3.6825734355085213,-5.255089990921292,-6.615028831695571,-8.692007104395593
2.216,-3.1746591558712383,-3.7152045430840115,-5.310104604873752,-6.69277711584234,-8.809296972374902
2.218,-3.2005366384353384,-3.748177980362695,-5.365820734956857,-6.771680053298617,-8.928720094357681
2.2199999999999998,-3.226655493093909,-3.7814979125090242,-5.422249503510299,-6.8517606519890055,-9.05033433616607
2.222,-3.2530183005646003,-3.815168566986968,-5.479402277263864,-6.93304260740459,-9.174200025152693
2.224,-3.2796276745383937,-3.849194234802173,-5.537290675218834,-7.015550332704508,-9.3003800965691
2.226,-3.306486262208675,-3.8835792717784368,-5.5959265768715785,-7.099308990524387,-9.428940250762489
2.2279999999999998,-3.333596744811764,-3.9183280998697474,-5.655322130797797,-7.184344526606533,-9.559949122145198
2.23,-3.360961838179084,-3.953445208509078,-5.7154897636158974,-7.270683705377477,-9.69347846097661
2.232,-3.3885842933014154,-3.9889351559953123,-5.776442189350027,-7.3583541476079874,-9.829603329101541
2.234,-3.4164668969055456,-4.024802570919709,-5.838192419214096,-7.447384370301715,-9.968402310906813
2.2359999999999998,-3.4446124720436715,-4.061052153633275,-5.900753771839834,-7.537803828970635,-10.109957740885756
2.238,-3.473023878695907,-4.0976886777565555,-5.964139883972685,-7.629642962468669,-10.254355949345829
2.24,-3.5017040143862497,-4.134716991733364,-6.028364721661514,-7.722933240569336,-10.401687527954905
2.242,-3.5306558148124862,-4.172142020430167,-6.093442591969569,-7.817707214488815,-10.552047617000191
2.2439999999999998,-3.559882254490369,-4.209968766782723,-6.159388155235698,-7.913998570573979,-10.705536216433398
2.246,-3.5893863474124847,-4.248202313491741,-6.226216437916936,-8.011842187392864,-10.86225852299657
2.248,-3.6191711477222475,-4.286847824769385,-6.29394284604527,-8.111274196487372,-11.022325295970294
2.25,-3.6492397504035194,-4.325910548138601,-6.3625831793343295,-8.212332047070301,-11.185853254360465
2.252,-3.679595291986262,-4.365395816287224,-6.432153645973112,-8.315054574975196,-11.352965508644077
2.254,-3.710240951268709,-4.405309048978867,-6.502670878147105,-8.41948207619472,-11.52379203053284
2.2560000000000002,-3.7411799500565386,-4.445655755022847,-6.574151948329351,-8.525656385376282,-11.698470164588464
2.258,-3.772415553919617,-4.486441534305417,-6.646614386387784,-8.633620959676463,-11.87714518593674
2.26,-3.803951072966795,-4.527672079884618,-6.72007619755719,-8.743420968415856,-12.059970908782764
2.262,-3.8357898626392952,-4.569353180151221,-6.794555881328508,-8.855103389017824,-12.247110350927787
2.2640000000000002,-3.867935324523255,-4.611490721058285,-6.8700724513113265,-8.968717109762556,-12.438736460030437
2.266,-3.9003909071820724,-4.65409068842217,-6.946645456129764,-9.084313039940977,-12.635032907939658
2.268,-3.9331601070091047,-4.697159170297656,-7.024295001416185,-9.201944228051719,-12.83619496004876
2.27,-3.966246469101331,-4.7407023594301165,-7.103041772971502,-9.321665988751356,-13.042430427271846
2.2720000000000002,-3.999653588154663,-4.784726555787839,-7.182907061166541,-9.443536039340493,-13.253960708909368
2.274,-4.033385109381558,-4.82923816917773,-7.263912786663851,-9.567614646653098,-13.471021935325538
2.276,-4.06744472945169,-4.874243721947669,-7.346081527545952,-9.693964785308216,-13.693866219963693
2.278,-4.101836197456254,-4.919749851779018,-7.429436547941725,-9.822652308387635,-13.922763030722233
2.2800000000000002,-4.1365633158967645,-4.965763314572927,-7.514001828250352,-9.953746131721992,-14.158000691011027
2.282,-4.171629941699117,-5.0122909874343105,-7.599802097069816,-10.087318433099801,-14.39988802077705
2.284,-4.207039987253641,-5.059339871757473,-7.686862864945095,-10.223444867865034,-14.64875612723283
2.286,-4.242797421482026,-5.106917096417456,-7.775210460060472,-10.362204802537693,-14.904960353663363
2.2880000000000003,-4.278906270931904,-5.155029921071566,-7.864872066010422,-10.503681568286694,-15.168882392115977
2.29,-4.315370620900055,-5.2036857395756915,-7.955875761794484,-10.647962736303086,-15.440932561393987
2.292,-4.3521946165851295,-5.252892083520106,-8.048250564193276,-10.795140417371872,-15.721552244714786
2.294,-4.389382464270762,-5.302656625889801,-8.142026472695992,-10.94531158822653,-16.011216470389257
2.2960000000000003,-4.426938432540097,-5.35298718485455,-8.237234517164007,-11.098578447597554,-16.310436602093354
2.298,-4.464866853522797,-5.4038917276943135,-8.333906808431117,-11.25504880524126,-16.61976308003775
2.3,-4.503172124175519,-5.455378374865644,-8.432076592057903,-11.414836507665939,-16.93978811664725
2.302,-4.541858707596911,-5.507455404215104,-8.531778305476788,-11.578061904769514,-17.271148194433973
2.3040000000000003,-4.580931134378317,-5.560131255346046,-8.633047638785346,-11.744852362176575,-17.614526131018312
2.306,-4.620394003991343,-5.613414534145427,-8.735921599468597,-11.91534282472788,-17.970652354046294
2.308,-4.660251986213474,-5.667314017477551,-8.840438581355858,-12.089676437346956,-18.34030484827718
2.31,-4.700509822592973,-5.721838658051995,-8.946638438146456,-12.268005230407324,-18.724306970461306
2.3120000000000003,-4.741172327954325,-5.77699758947336,-9.054562561869252,-12.450490877774739,-19.12352193334228
2.314,-4.782244391945682,-5.832800131480932,-9.164253966675487,-12.637305536927997,-19.538842176794983
2.316,-4.823730980629553,-5.889255795386629,-9.275757378402718,-12.828632782007972,-19.971170981350127
2.318,-4.865637138118238,-5.946374289719967,-9.38911933038952,-13.024668642347372,-20.421392405763402
2.3200000000000003,-4.907967988255421,-6.004165526089381,-9.504388266068196,-13.22562276104982,-20.890323759215374
2.322,-4.950728736345567,-6.06263962526967,-9.621614648915223,-13.431719690578149,-21.378642096059274
2.324,-4.9939246709326195,-6.121806923525716,-9.740851080397269,-13.643200345160626,-21.886772328080152
2.326,-5.037561165629622,-6.181677979183174,-9.862152426616142,-13.860323633229594,-22.414719155294264
2.3280000000000003,-5.081643681001014,-6.242263579457433,-9.98557595442948,-14.083368297195753,-22.96181796270904
2.33,-5.126177766499324,-6.30357474755273,-10.111181477904974,-14.312634992788114,-23.52637162403832
2.332,-5.171169062458133,-6.365622750043855,-10.239031516059146,-14.54844864615215,-24.10513311738708
2.334,-5.216623302143067,-6.42841910455341,-10.369191462933507,-14.791161134147124,-24.6925945022798
2.336,-5.262546313862821,-6.491975587738478,-10.501729771178077,-15.041154342135565,-25.28006594509388
2.338,-5.3089440231423355,-6.556304243601265,-10.636718150443713,-15.298843664420097,-25.854602200530437
2.34,-5.355822454959933,-6.621417392138601,-10.774231782031418,-15.564682025875742,-26.397998900365074
2.342,-5.403187736050869,-6.687327638346753,-10.91434955141644,-15.83916451993359,-26.886363892946683
2.344,-5.451046097279225,-6.754047881597886,-11.057154300453378,-16.12283377876488,-27.291097056369168
2.346,-5.499403876080694,-6.821591325406386,-11.20273310128637,-16.416286217461074,-27.582177122410165
2.348,-5.548267518978369,-6.8899714876032085,-11.351177554232862,-16.720179326713527,-27.733926261981956
2.35,-5.597643584174236,-6.959202210938328,-11.5025841121922,-17.03524023000091,-27.73171789517818
2.352,-5.647538744218618,-7.029297674131487,-11.65705443444947,-17.36227577427598,-27.576499577583053
2.354,-5.697959788760471,-7.100272403393485,-11.814695773115208,-17.70218449124934,-27.28448445714821
2.356,-5.7489136273808725,-7.172141284440356,-11.975621395862214,-18.05597085448812,-26.882203261163365
2.358,-5.800407292512847,-7.244919575025113,-12.139951049109868,-18.424762372383782,-26.399764205204875
2.36,-5.85244794244999,-7.31862291801188,-12.307811466365887,-18.809830207734745,-25.865336201184622
2.362,-5.9050428644472275,-7.393267355019667,-12.479336927088163,-19.21261421385759,-25.302162531484946
2.364,-5.958199477916308,-7.468869340663441,-12.654669872181252,-19.63475354218515,-24.72779457794795
2.366,-6.0119253377195845,-7.545445757422632,-12.833961583122226,-20.07812433134509,-24.154624460779978
2.368,-6.066228137564861,-7.623013931167749,-13.017372932731902,-20.544886465973413,-23.59091639976488
2.37,-6.121115713504955,-7.701591647378522,-13.205075216807973,-21.037542040485555,-23.04186973399389
2.372,-6.176596047545076,-7.781197168087597,-13.397251077239588,-21.559009039472933,-22.510516388526128
2.374,-6.232677271361704,-7.8618492495867685,-13.59409552888043,-22.11271492979378,-21.998407799351803
2.376,-6.289367670136272,-7.943567160933476,-13.79581710440891,-22.70271643785113,-21.506112219540405
2.378,-6.346675686507601,-8.026370703298456,-14.002639133722273,-23.333853828808273,-21.033562702131313
2.38,-6.404609924646447,-8.110280230196402,-14.21480117716223,-24.01195046977702,-20.58029525157187
2.382,-6.463179154456328,-8.195316668644727,-14.432560635158119,-24.744070915824512,-20.145609239132686
2.384,-6.52239231590409,-8.281501541296715,-14.656194560806394,-25.53885161106122,-19.728674036133725
2.386,-6.582258523484611,-8.368856989598868,-14.886001706640462,-26.406912599142814,-19.32859895172982
2.388,-6.642787070823162,-8.457405798023412,-15.12230484255558,-27.36133181499055,-18.94447835671497
2.39,-6.703987435419946,-8.547171419430795,-15.365453388783237,-28.418072928818997,-18.575420135513088
2.392,-6.765869283540489,-8.638178001618243,-15.615826416240639,-29.59597673177808,-18.22056300012866
2.394,-6.828442475256436,-8.73045041511443,-15.873836076900346,-30.915072260822036,-17.879086409867565
2.396,-6.891717069640514,-8.824014282281677,-16.13993153949878,-32.389388417500015,-17.550215623184183
2.398,-6.9557033301202145,-8.918896007791227,-16.414603521558686,-34.00304834877977,-17.23322358355726
2.4,-7.020411729994009,-9.015122810538397,-16.698389528122494,-35.64200089113343,-16.92743078393442
2.402,-7.0858529581145815,-9.112722757068687,-16.99187993182662,-36.95765303070314,-16.63220387752705
2.404,-7.152037924742796,-9.211724796587045,-17.295725059327424,-37.3579583894099,-16.346953547922222
2.406,-7.218977767576797,-9.312158797626525,-17.61064348740097,-36.589263269278305,-16.071131978995897
2.408,-7.286683857959755,-9.414055586453632,-17.93743180060048,-35.11495751593434,-15.804230148323171
2.41,-7.35516780727039,-9.517446987291123,-18.276976124272366,-33.47341688051674,-15.545775088718322
2.412,-7.42444147349948,-9.622365864439699,-18.630265826095282,-31.9150700452308,-15.295327209109214
2.414,-7.494516968016076,-9.728846166382754,-18.998409881604015,-30.507809802806012,-15.052477729953733
2.416,-7.565406662526097,-9.83692297195802,-19.382656531671326,-29.252510410882735,-14.816846264304148
2.418,-7.637123196226442,-9.946632538681667,-19.78441703237498,-28.131583116638343,-14.588078559625652
2.42,-7.709679483156497,-10.05801235330834,-20.205294522897006,-27.12500442479087,-14.365844405015872
2.422,-7.783088719749328,-10.171101184710603,-20.64711933185404,-26.214864140839055,-14.149835701775013
2.424,-7.8573643925833405,-10.285939139156671,-21.111992427946852,-25.386229967648806,-13.939764691145644
2.426,-7.9325202863354605,-10.402567718062466,-21.602339222480225,-24.62692727373831,-13.735362330633649
2.428,-8.008570491935163,-10.521029878285546,-22.120976575815256,-23.927071791680138,-13.536376809078309
2.43,-8.085529414918689,-10.641370095021326,-22.67119666544442,-23.2786114119304,-13.342572190155732
2.432,-8.163411783980807,-10.76363442734783,-23.256872323076564,-22.674942505641358,-13.153727174017613
2.434,-8.242232659721179,-10.887870586451385,-23.882589420826633,-22.110605823325837,-12.969633967090994
2.436,-8.322007443579976,-11.014128006543224,-24.55381248506238,-21.581050276391785,-12.790097250579752
2.438,-8.402751886956892,-11.142457918452989,-25.277088837937207,-21.08245042675659,-12.614933238819168
2.44,-8.484482100504575,-11.272913425850641,-26.060291319906174,-20.61156523456561,-12.443968819295513
2.442,-8.567214563586669,-11.405549584009334,-26.912882568707182,-20.16562816929268,-12.27704076680514
2.444,-8.650966133886888,-11.540423480969327,-27.846135566207344,-19.742261128599626,-12.113995024879225
2.446,-8.735754057154061,-11.677594320902339,-28.873114787275014,-19.33940648764989,-11.954686048216178
2.448,-8.821595977063595,-11.817123509396744,-30.007873853113296,-18.955273033445913,-11.798976200445919
2.45,-8.908509945173375,-11.95907474029129,-31.26239704490549,-18.588292606237808,-11.646735202084795
2.452,-8.996514430946782,-12.103514083567202,-32.63739724773938,-18.237085059168944,-11.497839624035679
2.454,-9.085628331812043,-12.250510073668812,-34.097502175132455,-17.900429729869206,-11.352172422435626
2.456,-9.175870983220296,-12.40013379744794,-35.514063889592514,-17.577242048882145,-11.209622511064781
2.458,-9.267262168660203,-12.55245898071845,-36.58284785339512,-17.26655423046456,-11.070084367898364
2.46,-9.359822129578372,-12.707562072148539,-36.87738332376589,-16.967499231212525,-10.933457672719731
2.4619999999999997,-9.45357157514846,-12.865522322907898,-36.242717964379565,-16.679297342663997,-10.799646973011857
2.464,-9.548531691821506,-13.026421860104602,-34.998581756989424,-16.40124492109178,-10.668561375617385
2.466,-9.644724152580647,-13.190345751585104,-33.551498503137466,-16.132704862396075,-10.540114261899657
2.468,-9.742171125811637,-13.35738205910792,-32.12839888581679,-15.873098510548937,-10.414223024356666
2.4699999999999998,-9.840895283687054,-13.527621876216527,-30.81145009051502,-15.621898750434216,-10.290808822836421
2.472,-9.940919809947395,-13.701159346304554,-29.61710491112353,-15.378624084582324,-10.169796358678838
2.474,-10.042268406945139,-13.878091655353273,-28.538390714325892,-15.142833531491975,-10.051113665267785
2.476,-10.144965301798688,-14.058518992588382,-27.56187531241539,-14.91412221340082,-9.934691913619309
2.4779999999999998,-10.24903525148102,-14.24254447080198,-26.673705850505975,-14.692117525343697,-9.820465231760306
2.48,-10.354503546642814,-14.430273996257846,-25.861492521695965,-14.476475796502786,-9.708370536767267
2.482,-10.461396013941863,-14.621816075873397,-25.11469593493734,-14.26687937025984,-9.598347378437913
2.484,-10.569739016618314,-14.817281546661565,-24.42451292962594,-14.063034041810953,-9.490337793662047
2.4859999999999998,-10.679559453018674,-15.016783209115578,-23.783625369178868,-13.864666802318542,-9.384286170642005
2.488,-10.79088475273,-15.22043534220246,-23.185940346053066,-13.671523846831144,-9.28013912218906
2.49,-10.903742869938661,-15.428353072743484,-22.62636206524325,-13.483368809972838,-9.177845367390098
2.492,-11.018162273574777,-15.640651566018011,-22.10060341839586,-13.299981198983236,-9.077355621000956
2.4939999999999998,-11.13417193374193,-15.857444997212955,-21.605034271947773,-13.121154998305961,-8.978622489978418
2.496,-11.251801303863152,-16.078845254598022,-21.13656052001995,-12.946697423759893,-8.881600376613651
2.498,-11.37108029789517,-16.304960314741685,-20.692527869129464,-12.776427807527565,-8.786245387775285
2.5,-11.49203926187409,-16.535892217356604,-20.270645146728484,-12.610176597875594,-8.692515249811692
2.502,-11.614708938953612,-16.771734552108796,-19.86892291554364,-12.447784459775605,-8.60036922869985
2.504,-11.739120426981609,-17.01256935155491,-19.485624074685507,-12.289101464494616,-8.509768055062267
2.5060000000000002,-11.865305127530089,-17.258463262914674,-19.11922386944744,-12.133986357832818,-8.420673853704061
2.508,-11.99329468514451,-17.50946284633553,-18.768377316632883,-11.98230589805286,-8.333050077350798
2.51,-12.123120915409276,-17.765588818521262,-18.43189250464873,-11.833934255709265,-8.246861444293163
2.512,-12.254815720234122,-18.026829028248663,-18.108708574312324,-11.688752468581502,-8.162073879668032
2.5140000000000002,-12.388410988548802,-18.293129915105126,-17.79787745124002,-11.546647945766429,-8.078654460126662
2.516,-12.523938480346464,-18.564386166372003,-17.498548603232724,-11.407514015718919,-7.996571361660082
2.518,-12.661429691736434,-18.840428252416025,-17.209956251357777,-11.271249513661235,-7.915793810369732
2.52,-12.800915698350757,-19.121007493491707,-16.93140858295617,-11.137758404327583,-7.836292035987475
2.5220000000000002,-12.942426974091605,-19.405778298996744,-16.662278607255004,-11.006949436482953,-7.758037227963958
2.524,-13.085993181803596,-19.694277237066864,-16.40199636614721,-10.878735826066121,-7.681001493957832
2.526,-13.231642932000705,-19.985898657343665,-16.150042268898957,-10.753034965164387,-7.605157820570787
2.528,-13.379403505267529,-20.2798667303049,-15.905941363723592,-10.629768154339692,-7.530480036185035
2.5300000000000002,-13.529300533383841,-20.57520401982122,-15.669258394085514,-10.50886035609852,-7.45694277576993
2.532,-13.681357633583701,-20.870697118535972,-15.439593515357421,-10.39023996753691,-7.384521447534272
2.534,-13.835595989651573,-21.164860502231583,-15.216578569639408,-10.273838610402457,-7.313192201309658
2.536,-13.992033872774222,-21.45590065193996,-14.999873834370405,-10.15959093699985,-7.242931898558456
2.5380000000000003,-14.15068609420619,-21.741683683658653,-14.789165174751622,-10.047434450529451,-7.173718083907351
2.54,-14.311563380867504,-22.01971119547042,-14.584161541678702,-9.937309338592325,-7.10552895811421
2.542,-14.474671663978038,-22.287110670401237,-14.384592766399109,-9.829158318722978,-7.038343352382675
2.544,-14.640011269751012,-22.54064827989239,-14.190207610908312,-9.722926494923993,-6.972140703944597
2.5460000000000003,-14.807576000033396,-22.77677282431561,-14.000772039513429,-9.618561224277055,-6.906901032835808
2.548,-14.977352089615064,-22.991699115244423,-13.816067682292143,-9.516011992794219,-6.842604919795747
2.55,-15.149317025766265,-23.18153653430276,-13.635890465572501,-9.415230299753135,-6.779233485226163
2.552,-15.323438214456292,-23.34246315396214,-13.460049388221627,-9.316169549830962,-6.716768369148408
2.5540000000000003,-15.499671476725608,-23.470937659679294,-13.28836542559285,-9.21878495241528,-6.655191712102754
2.556,-15.677959357927742,-23.563931459956443,-13.120670545550837,-9.123033427527051,-6.594486136936722
2.558,-15.858229232158125,-23.619154210881874,-12.95680682315872,-9.028873517842067,-6.53463473143307
2.56,-16.04039118431991,-23.635240781681382,-12.796625642440072,-8.936265306343177,-6.4756210317311105
2.5620000000000003,-16.22433565317062,-23.611869368373473,-12.63998697517894,-8.84517033917649,-6.417429006498012
2.564,-16.40993082063693,-23.549790029939505,-12.486758728040218,-8.75555155332223,-6.360043041809298
