freq_GHz,S11_dB_0pct,S11_dB_5pct,S11_dB_10pct,S11_dB_15pct,S11_dB_20pct
2.032,-7.84660800388674,-9.65908568514839,-17.514293759816283,-22.804220089657832,-17.063696037215784
2.034,-7.95627735164019,-9.812227336477362,-17.93966045708706,-23.123870655064685,-16.748968499053706
2.036,-8.067921648850167,-9.968776095707243,-18.384147561316972,-23.375550053729263,-16.438603085682047
2.0380000000000003,-8.181591314536579,-10.128853314650579,-18.849094271772657,-23.546049434202704,-16.133457644515584
2.04,-8.297338728914164,-10.292587293790236,-19.335893517069817,-23.625604333011275,-15.83415874962423
2.042,-8.415218342205346,-10.460113840328102,-19.84595235984966,-23.60970987102541,-15.541146860517062
2.044,-8.535286791068847,-10.631576883116498,-20.380622362716807,-23.500038595898513,-15.254714075421978
2.0460000000000003,-8.657603023265745,-10.807129151523249,-20.941082101573215,-23.30409300436941,-14.975035260664198
2.048,-8.782228431239991,-10.986932926315749,-21.528144060299002,-23.03373509942962,-14.702193450124518
2.05,-8.909226995354546,-11.171160871863169,-22.1419432993605,-22.703152985090544,-14.436200401140278
2.052,-9.038665437591813,-11.359996960382148,-22.78144443906777,-22.32690764290464,-14.177013122813243
2.0540000000000003,-9.17061338660419,-11.553637500630208,-23.44367774077184,-21.918486772097268,-13.924547094984858
2.056,-9.305143555083443,-11.752292285437612,-24.12259309031535,-21.48948811356124,-13.678686791877182
2.058,-9.442331930509674,-11.956185874824325,-24.807431217322495,-21.049337057436375,-13.439294024823901
2.06,-9.58225798044204,-12.165559034252713,-25.4806261494048,-20.605359379804895,-13.20621452901402
2.0620000000000003,-9.72500487362442,-12.380670350919356,-26.115608275763734,-20.163040085811524,-12.979283141681107
2.064,-9.870659718302287,-12.601798055010056,-26.675626478971136,-19.726347689649483,-12.758327853723612
2.066,-10.019313819280399,-12.829242077685656,-27.11572067011446,-19.298053237104718,-12.543172962401439
2.068,-10.171062955399414,-13.063326383422796,-27.390204143463635,-18.88001047315992,-12.33364150817449
2.0700000000000003,-10.326007679269818,-13.304401621451774,-27.465472184077704,-18.473386354615766,-12.129557142490697
2.072,-10.484253641278672,-13.5528481497177,-27.33252802569629,-18.0788430771051,-11.930745544021775
2.074,-10.64591194007563,-13.809079495440141,-27.010760583909406,-17.696677950965736,-11.737035477257008
2.076,-10.811099501952587,-14.073546329465469,-26.540020231482163,-17.326928886210094,-11.548259568439077
2.078,-10.979939491755479,-14.346741047862515,-25.966991668676386,-16.969452876531008,-11.364254858672
2.08,-11.152561758207222,-14.629203074446655,-25.33406350584816,-16.62398379879981,-11.184863181913816
2.082,-11.329103316772954,-14.921525023259301,-24.67413047227623,-16.290174621128276,-11.009931405887606
2.084,-11.509708873468599,-15.224359891951806,-24.010117514252588,-15.967627985533035,-10.839311566210503
2.086,-11.694531393283912,-15.538429497462564,-23.35673990378985,-15.65591818679422,-10.672860917869007
2.088,-11.883732717170961,-15.864534416949681,-22.72274394572897,-15.354606817440972,-10.510441923235692
2.09,-12.077484231811443,-16.2035657631185,-22.112843978466504,-15.063253768741339,-10.351922191886322
2.092,-12.275967596622548,-16.55651920858007,-21.5291602699136,-14.78142483845672,-10.197174384326784
2.094,-12.479375532654684,-16.924511785069704,-20.972206670448333,-14.508696867734578,-10.046076089226311
2.096,-12.687912678158819,-17.308802128970726,-20.441539785733724,-14.244661085791892,-9.898509681740386
2.098,-12.901796515597594,-17.71081503655884,-19.936174160613753,-13.988925161009078,-9.754362168900956
2.1,-13.121258374695424,-18.132171447152782,-19.45484264650615,-13.741114324402181,-9.61352502676397
2.102,-13.346544515667896,-18.57472531247062,-18.996156791295306,-13.500871833836815,-9.475894032978436
2.104,-13.577917295930162,-19.040609266858432,-18.558703573832464,-13.267858975546137,-9.341369097617886
2.106,-13.815656422175433,-19.532291627394734,-18.141101984758002,-13.041754746698393,-9.20985409446123
2.108,-14.060060287510854,-20.05264808004352,-17.742034476136645,-12.822255323879357,-9.081256694384711
2.11,-14.311447389993607,-20.605052515888133,-17.360262823190094,-12.609073393730391,-8.955488202111763
2.112,-14.570157823969417,-21.193492942565086,-16.994634440987525,-12.401937400889265,-8.832463397234317
2.114,-14.83655482841045,-21.822720254703274,-16.644082973644856,-12.200590752845672,-8.712100380158065
2.116,-15.111026366070593,-22.498439819734703,-16.3076255607804,-12.004791009875166,-8.594320423414688
2.118,-15.393986692413339,-23.22755782754415,-15.984358288667188,-11.814309079796457,-8.479047828622367
2.12,-15.685877852099013,-24.018494480230693,-15.673450763076017,-11.62892843110708,-8.36620978924609
2.122,-15.987171010737109,-24.881569331752548,-15.374140377974864,-11.448444333523186,-8.255736259211671
2.124,-16.29836748694832,-25.8294359696852,-15.085726623621493,-11.272663131639732,-8.147559827348994
2.126,-16.6199992892862,-26.87745227331794,-14.807565631402738,-11.101401555032242,-8.041615597583373
2.128,-16.952628876802514,-28.043597792622805,-14.539065060646621,-10.934486066393852,-7.937841074748702
2.13,-17.296847740351744,-29.34673329626749,-14.279679375190305,-10.771752248078057,-7.836176055865507
2.132,-17.6532732289934,-30.799588062125906,-14.028905522284653,-10.613044226558108,-7.736562526702933
2.134,-18.02254280051529,-32.38610523309657,-13.786279005474857,-10.458214133731534,-7.638944563429674
2.136,-18.40530452675181,-33.998191382177566,-13.551370331240193,-10.30712160361129,-7.543268239147954
2.138,-18.802202190374405,-35.310585634110545,-13.323781803081339,-10.159633302709011,-7.449481535101032
2.14,-19.213852611566256,-35.763746844723535,-13.103144634235326,-10.015622492281809,-7.357534256341803
2.142,-19.640811862030837,-35.082361960742,-12.88911634989242,-9.8749686205607,-7.267377951652821
2.144,-20.083525660586066,-33.67478140057893,-12.681378450770328,-9.73755694307562,-7.178965837509912
2.146,-20.542257384685772,-32.06890859126509,-12.479634311605468,-9.603278169230572,-7.092252725887857
2.148,-21.016984672335404,-30.527603106581086,-12.283607290168376,-9.472028133342684,-7.007194955711347
2.15,-21.507252508118675,-29.12855979735875,-12.09303902458526,-9.343707488439483,-6.92375032776244
2.152,-22.01196721309342,-27.87758593958219,-11.907687898898816,-9.218221421195482,-6.8418780428619606
2.154,-22.529112716946283,-26.759352824608147,-11.727327658860311,-9.095479386484694,-6.76153864315114
2.156,-23.0553699731651,-25.754864778369885,-11.5517461618564,-8.975394860119202,-6.682693956306448
2.158,-23.58562685612498,-24.84668355972645,-11.380744246630252,-8.857885108440444,-6.605307042529676
2.16,-24.112387664007777,-24.020093428445524,-11.214134710041414,-8.742870973520098,-6.529342144161937
2.162,-24.625141356159077,-23.263015940734924,-11.051741379537003,-8.630276672817988,-6.454764637779153
2.164,-25.109840060399435,-22.565605130721764,-10.893398271277313,-8.52002961222685,-6.3815409886328665
2.166,-25.54877508039658,-21.91981913217201,-10.738948824993278,-8.412060211515195,-6.30963870730869
2.168,-25.921271085128108,-21.319051126248247,-10.588245207654449,-8.306301741252641,-6.239026308480514
2.17,-26.205618970612786,-20.75783254986709,-10.441147678916469,-8.202690170373417,-6.169673271646424
2.172,-26.38233877191754,-20.231600563323866,-10.297524012099707,-8.101164023597228,-6.10155000373764
2.174,-26.438136146191415,-19.736517388351324,-10.157248965145921,-8.00166424798856,-6.0346278034989105
2.176,-26.369141826008857,-19.269329956506155,-10.020203796609547,-7.904134087989761,-5.968878827543605
2.178,-26.181934455260706,-18.827260427834585,-9.88627582228255,-7.808518968316383,-5.904276057993315
2.18,-25.89182143984288,-18.407920261231425,-9.755358008526725,-7.714766384149383,-5.840793271615898
2.182,-25.51924737054374,-18.009242284617212,-9.627348598810766,-7.622825798104101,-5.778405010381967
2.184,-25.085910121347915,-17.629426586417857,-9.502150770320135,-7.5326485434949655,-5.717086553363398
2.186,-24.611824617384784,-17.266897086120657,-9.379672317839317,-7.444187733453331,-5.656813889902854
2.188,-24.11374889477123,-16.920266413925788,-9.259825362396105,-7.357398175488836,-5.597563693986585
2.19,-23.604752390738184,-16.58830730288786,-9.142526082418193,-7.272236291117257,-5.539313299757427
2.192,-23.09448195109806,-16.269929123092467,-9.027694465380176,-7.188660040205564,-5.482040678107937
2.194,-22.589734439327568,-15.964158505362406,-8.915254078124764,-7.106628849712652,-5.425724414297739
2.196,-22.09508765897553,-15.6701232404438,-8.805131854221692,-7.026103546527324,-5.370343686541689
2.198,-21.613467256753825,-15.387038819593053,-8.697257896890942,-6.947046294128885,-5.315878245519286
2.2,-21.146607363896067,-15.114197119188642,-8.591565296159207,-6.869420532815007,-5.26230839475788
2.202,-20.695403780363904,-14.850956836562908,-8.487989959048521,-6.793190923261698,-5.20961497184566
2.2039999999999997,-20.26017515099687,-14.596735364764875,-8.38647045170923,-6.718323293196566,-5.157779330432265
2.206,-19.840851577334774,-14.351001856398899,-8.286947852513403,-6.6447845869835,-5.106783322977813
2.208,-19.4371086076998,-14.113271275396881,-8.189365615215893,-6.57254281793116,-5.056609284213046
2.21,-19.048461256006274,-13.883099273853423,-8.093669441372791,-6.50156702315123,-5.007240015275464
2.2119999999999997,-18.674329283041835,-13.660077761289616,-7.999807161281238,-6.431827220805243,-4.9586587684883
2.214,-18.314082050411017,-13.443831057758853,-7.907728622770954,-6.363294369590097,-4.910849232751214
2.216,-17.967068964108044,-13.234012541430415,-7.817385587237457,-6.295940330323048,-4.863795519513038
2.218,-17.632639807953833,-13.03030171674828,-7.728731632360967,-6.229737829496756,-4.817482149298683
2.2199999999999998,-17.310158016197466,-12.832401641757649,-7.6417220610035566,-6.164660424684013,-4.771894038763914
2.222,-16.99900903753371,-12.640036663346025,-7.55631381582107,-6.100682471680346,-4.7270164882530965
2.224,-16.698605305525106,-12.45295041743381,-7.472465399165834,-6.0377790932800615,-4.6828351698363235
2.226,-16.408388880077638,-12.270904057951185,-7.390136797891903,-5.975926149588605,-4.6393361158036655
2.2279999999999998,-16.12783250720486,-12.093674684039929,-7.309289412707431,-5.915100209780746,-4.596505707595432
2.23,-15.856439620805736,-11.921053939558394,-7.229885991747968,-5.855278525220179,-4.554330665148631
2.232,-15.593743652791701,-11.752846762818628,-7.151890568071302,-5.796439003861701,-4.512798036640632
2.234,-15.339306907012286,-11.588870267702536,-7.075268400798499,-5.7385601858623625,-4.47189518861217
2.2359999999999998,-15.09271917425549,-11.428952739995994,-6.9999859196482594,-5.6816212203329,-4.431609796452747
2.238,-14.853596210463145,-11.27293273504306,-6.926010672631637,-5.625601843165273,-4.3919298352324585
2.24,-14.62157816141496,-11.120658264733876,-6.8533112766924065,-5.570482355876188,-4.352843570864933
2.242,-14.396327989727967,-10.971986063455223,-6.781857371095122,-5.516243605410361,-4.314339551586965
2.2439999999999998,-14.177529940741753,-10.826780924005488,-6.711619573378193,-5.462866964850921,-4.276406599741137
2.246,-13.96488807034042,-10.684915095647336,-6.642569437703329,-5.410334314987749,-4.239033803848477
2.248,-13.758124848334262,-10.546267737469748,-6.574679415445282,-5.358628026697513,-4.202210510958796
2.25,-13.556979844498668,-10.410724421087213,-6.507922817877479,-5.307730944091985,-4.165926319266896
2.252,-13.361208499905104,-10.278176677442254,-6.442273780819994,-5.257626368394161,-4.130171070983592
2.254,-13.170580983178304,-10.148521583110588,-6.377707231126054,-5.208298042503971,-4.094934845450957
2.2560000000000002,-12.984881129347874,-10.021661382057914,-6.314198854892194,-5.159730136217844,-4.060207952491676
2.258,-12.80390545772587,-9.897503139270704,-6.251725067285429,-5.111907232068306,-4.025980925982953
2.26,-12.62746226451808,-9.775958423098846,-6.190262983888517,-5.064814311752133,-3.9922445176458177
2.262,-12.455370785506158,-9.65694301350439,-6.1297903934713736,-5.018436743117265,-3.9589896910412126
2.2640000000000002,-12.287460424011286,-9.540376633726616,-6.070285732103059,-4.972760267680513,-3.926207615764588
2.266,-12.123570039388005,-9.426182703145724,-6.01172805852462,-4.927770988649602,-3.893889661831054
2.268,-11.963547291441447,-9.314288109369587,-5.954097030708704,-4.883455359424778,-3.8620273942436545
2.27,-11.807248036373663,-9.20462299777802,-5.8973728835368995,-4.83980017255668,-3.830612567737618
2.2720000000000002,-11.654535770115151,-9.097120576945013,-5.8415364075302865,-4.796792549138283,-3.799637121693732
2.274,-11.505281115168057,-8.991716938522783,-5.7865689285729935,-4.754419928610156,-3.769093175214342
2.276,-11.359361347364201,-8.888350890317415,-5.732452288572668,-4.712670058959372,-3.7389730223557067
2.278,-11.21665995921354,-8.786963801412416,-5.679168827005451,-4.671530987293628,-3.709269127510904
2.2800000000000002,-11.077066256782373,-8.687499458311425,-5.626701363296287,-4.6309910507729715,-3.679974120937543
2.282,-10.940474987291394,-8.589903931170907,-5.575033179988697,-4.591038867882588,-3.651080794424846
2.284,-10.806785994859705,-8.494125449284637,-5.524148006661043,-4.551663330031036,-3.622582097094951
2.286,-10.675903902040659,-8.40011428506142,-5.474030004549107,-4.512853593459109,-3.5944711313335596
2.2880000000000003,-10.547737814999095,-8.30782264580818,-5.42466375183723,-4.474599071445402,-3.5667411488451166
2.29,-10.422201050366624,-8.217204572695533,-5.376034229582595,-4.4368894267951555,-3.53938554682802
2.292,-10.299210881984349,-8.128215846339511,-5.328126808239507,-4.399714564599954,-3.512397864265526
2.294,-10.178688305900149,-8.040813898484338,-5.280927234752549,-4.3630646252563565,-3.485771778328241
2.2960000000000003,-10.060557822130791,-7.954957729317713,-5.234421620189376,-4.326929977732183,-3.4595011008842267
2.298,-9.944747231830979,-7.870607829990713,-5.188596427885489,-4.291301213069687,-3.4335797751128543
2.3,-9.83118744863034,-7.787726109952665,-5.143438462075281,-4.256169138115521,-3.4080018722188177
2.302,-9.719812323008817,-7.706275828743908,-5.098934856984998,-4.221524769467917,-3.3827615882428317
2.3040000000000003,-9.610558478678248,-7.626221531921006,-5.055073066364684,-4.187359327631828,-3.357853240965653
2.306,-9.503365160029109,-7.547528990815015,-5.011840853437518,-4.153664231373387,-3.33327126690215
2.308,-9.398174089781351,-7.470165145849297,-4.9692262812462396,-4.120431092265404,-3.309010218382416
2.31,-9.294929336053592,-7.3940980531658305,-4.9272177033775275,-4.087651709416127,-3.2850647607169785
2.3120000000000003,-9.193577188131313,-7.319296834328672,-4.885803755046253,-4.055318064373685,-3.2614296694432
2.314,-9.094066040275576,-7.245731628892563,-4.844973344522451,-4.023422316199177,-3.238099827650185
2.316,-8.996346282970016,-7.173373549641116,-4.804715644885039,-3.9919567967015994,-3.2150702233795774
2.318,-8.900370201053603,-7.102194640314801,-4.765020086086959,-3.9609140058282417,-3.1923359470997283
2.3200000000000003,-8.806091878232902,-7.032167835662277,-4.725876347317494,-3.9302866072043234,-3.169892189250799
2.322,-8.713467107508949,-6.963266923662287,-4.687274349647987,-3.9000674238161066,-3.147734237858532
2.324,-8.622453307092075,-6.895466509773999,-4.649204248948217,-3.8702494338318023,-3.1258574762143483
2.326,-8.533009441412686,-6.828741983085416,-4.611656429061272,-3.84082576655509,-3.104257380619746
2.3280000000000003,-8.445095946867218,-6.763069484238326,-4.574621495225354,-3.811789698506093,-3.0829295181928695
2.33,-8.35867466196748,-6.698425875017769,-4.5380902677315715,-3.7831346496249436,-3.061869544735238
2.332,-8.273708761587589,-6.6347887095017555,-4.502053775807405,-3.7548541795933876,-3.041073202656759
2.334,-8.190162695027151,-6.572136206675184,-4.466503251716077,-3.726941984269958,-3.0205363189571575
2.336,-8.10800212763066,-6.510447224418018,-4.431430125062485,-3.699391892234572,-3.0002548032621057
2.338,-8.027193885723182,-6.449701234784412,-4.396826017296795,-3.672197861438376,-2.980224645912213
2.34,-7.947705904641368,-6.3898783004959006,-4.362682736407496,-3.6453539759551727,-2.960441916103372
2.342,-7.869507179654468,-6.330959052575943,-4.328992271795746,-3.618854442830563,-2.9409027600767637
2.344,-7.792567719586644,-6.272924669059461,-4.295746789323639,-3.592693589025442,-2.9216033993570663
2.346,-7.716858502964677,-6.215756854714273,-4.262938626529026,-3.5668658584502917,-2.902540129037326
2.348,-7.642351436529445,-6.159437821716671,-4.230560288000264,-3.5413658090872375,-2.8837093161091416
2.35,-7.569019315960018,-6.103950271226343,-4.198604440904122,-3.5161881101965795,-2.8651073978366686
2.352,-7.496835788671455,-6.049277375810268,-4.1670639106609695,-3.4913275396050065,-2.8467308801732836
2.354,-7.425775318556241,-5.995402762667762,-4.135931676761052,-3.4667789810724905,-2.8285763362194554
2.356,-7.355813152549548,-5.942310497612756,-4.10520086871651,-3.4425374217352767,-2.8106404047207483
2.358,-7.286925288906022,-5.889985069771359,-4.0748647621435765,-3.41859794962227,-2.792919788604592
2.36,-7.219088447084695,-5.838411376956336,-4.044916774970047,-3.394955751242331,-2.775411253554881
2.362,-7.152280039144604,-5.787574711681664,-4.01535046376298,-3.3716061092400844,-2.758111626623052
2.364,-7.086478142561713,-5.737460747783539,-3.9861595201722135,-3.3485444001179716,-2.7410177948747885
2.366,-7.021661474382541,-5.6880555276153775,-3.9573377674850145,-3.3257660920221954,-2.724126704071122
2.368,-6.957809366636765,-5.639345449787281,-3.9288791572879433,-3.3032667425906577,-2.707435357383108
2.37,-6.894901742935316,-5.591317257421365,-3.9007777662315855,-3.281041996860568,-2.6909408141389184
2.372,-6.832919096186241,-5.543958026896822,-3.8730277928946095,-3.2590875852340395,-2.6746401886026017
2.374,-6.771842467364225,-5.4972551570596355,-3.845623554743218,-3.2373993214995265,-2.6585306487834384
2.376,-6.71165342527466,-5.451196358873657,-3.8185594851826714,-3.215973100907515,-2.6426094152751385
2.378,-6.652334047256277,-5.405769645490929,-3.7918301306973605,-3.194804898298532,-2.626873760123955
2.38,-6.593866900770639,-5.360963322720698,-3.7654301480763963,-3.173890766281948,-2.611321005724943
2.382,-6.536235025829276,-5.316765979877349,-3.739354301721427,-3.15322683346381,-2.5959485237455304
2.384,-6.479421918213363,-5.273166480989166,-3.7135974610339706,-3.132809302722324,-2.580753734075657
2.386,-6.423411513442595,-5.2301539563502,-3.6881545978792007,-3.1126344495292866,-2.565734103803739
2.388,-6.368188171453583,-5.187717794399296,-3.6630207841237503,-3.0926986203162308,-2.550887146217733
2.39,-6.313736661949757,-5.145847633910348,-3.6381911892446785,-3.0729982308837105,-2.5362104198305797
2.392,-6.260042150387744,-5.10453335647973,-3.613661078007371,-3.05352976485254,-2.5217015274294137
2.394,-6.20709018456672,-5.063765079296574,-3.5894258082097794,-3.0342897721555886,-2.5073581151477886
2.396,-6.154866681789811,-5.023533148183321,-3.565480828490919,-3.0152748675689485,-2.493177871560414
2.398,-6.103357916567927,-4.983828130893853,-3.5418216762012604,-2.996481729281266,-2.4791585267996523
2.4,-6.052550508838799,-4.944640810657901,-3.5184439753330787,-2.9779070975000628,-2.4652978516932937
2.402,-6.002431412674777,-4.905962179960286,-3.495343434508604,-2.9595477730939344,-2.4515936569229484
2.404,-5.952987905455452,-4.8677834345449735,-3.4725158450241804,-2.9414006162696236,-2.4380437922025724
2.406,-5.9042075774815705,-4.830095967633604,-3.4499570789484246,-2.923462545282754,-2.424646145476515
2.408,-5.856078322008964,-4.792891364349553,-3.4276630872727862,-2.9057305351814784,-2.411398642136636
2.41,-5.808588325681652,-4.7561613963381735,-3.4056298981125788,-2.888201616581807,-2.3982992442578883
2.412,-5.761726059345111,-4.719898016575163,-3.3838536149570757,-2.8708728744739167,-2.3853459498519998
2.414,-5.715480269221203,-4.6840933543547605,-3.3623304149668414,-2.8537414470583267,-2.3725367921386247
2.416,-5.669839968427811,-4.648739710450352,-3.341056547317032,-2.836804524611289,-2.359869838833667
2.418,-5.624794428826655,-4.613829552440095,-3.3200283315849277,-2.8200593483783436,-2.3473431914541494
2.42,-5.580333173184199,-4.5793555101908625,-3.2992421561805667,-2.803503209495377,-2.3349549846393627
2.422,-5.536445967630805,-4.54531037149379,-3.2786944768188637,-2.7871334479363186,-2.3227033854877233
2.424,-5.493122814404735,-4.511687077845405,-3.2583818150321435,-2.7709474514867534,-2.310586592909032
2.426,-5.450353944867641,-4.4784787203682415,-3.2383007567216335,-2.7549426547426723,-2.298602836991676
2.428,-5.40812981277953,-4.445678535865486,-3.218447950746854,-2.73911653813373,-2.286750378384419
2.43,-5.366441087821291,-4.413279903004169,-3.198820107551618,-2.7234666269702066,-2.2750275076923785
2.432,-5.325278649353984,-4.381276338621879,-3.1794139978256704,-2.707990490513143,-2.263432544886839
2.434,-5.284633580404103,-4.349661494152082,-3.160226451200675,-2.6926857410668523,-2.25196383872854
2.436,-5.244497161865251,-4.318429152163496,-3.1412543549797354,-2.6775500330933744,-2.2406197662041136
2.438,-5.204860866906417,-4.287573223008975,-3.1224946528992232,-2.662581062348051,-2.22939873197529
2.44,-5.165716355578262,-4.2570877415798325,-3.103944343922142,-2.6477765650358553,-2.2182991678406068
2.442,-5.127055469608617,-4.226966864161435,-3.0856004810619195,-2.6331343169877157,-2.2073195322092465
2.444,-5.08887022737941,-4.197204865386388,-3.0674601702358677,-2.6186521328564623,-2.1964583095867525
2.446,-5.051152819077089,-4.1677961352814545,-3.0495205691472904,-2.6043278653317077,-2.185714010072275
2.448,-5.013895602009512,-4.138735176404928,-3.031778886195586,-2.5901594043732774,-2.1750851688670854
2.45,-4.977091096082146,-4.110016601070855,-3.0142323794132757,-2.576144676462601,-2.1645703457940777
2.452,-4.940731979427216,-4.081635128657198,-2.9968783554294904,-2.562281643871642,-2.1541681248279625
2.454,-4.904811084179302,-4.053585582994563,-2.97971416845882,-2.5485683039488567,-2.1438771136359165
2.456,-4.869321392391646,-4.025862889832875,-2.9627372193150903,-2.5350026884217645,-2.133695943128389
2.458,-4.834256032087293,-3.9984620743829358,-2.945944954449117,-2.5215828627156456,-2.1236232670198834
2.46,-4.799608273439827,-3.971378258930378,-2.9293348650099653,-2.5083069252880104,-2.1136577613993683
2.4619999999999997,-4.765371525078368,-3.944606660519324,-2.9129044859288418,-2.4951730069783347,-2.1037981243101758
2.464,-4.731539330512088,-3.9181425887033345,-2.8966513950251658,-2.4821792703727428,-2.094043075339097
2.466,-4.698105364669468,-3.8919814433613444,-2.880573212134099,-2.4693239091832093,-2.084391355214485
2.468,-4.665063430547802,-3.866118712576207,-2.864667598254926,-2.456605147640917,-2.0748417254131186
2.4699999999999998,-4.632407455968747,-3.8405499705737887,-2.8489322547197675,-2.4440212399033605,-2.065392967775608
2.472,-4.600131490435839,-3.8152708757204827,-2.833364922382021,-2.431570469474931,-2.0560438841301982
2.474,-4.568229702090052,-3.7902771685772074,-2.817963380824007,-2.4192511486405475,-2.046793295924683
2.476,-4.536696374759733,-3.7655646700078877,-2.802725447583285,-2.4070616179120603,-2.0376400438662983
2.4779999999999998,-4.505525905101297,-3.7411292793406474,-2.7876489773971103,-2.3950002454870383,-2.028582987569357
2.48,-4.474712799827383,-3.7169669725799714,-2.7727318614645897,-2.3830654267197096,-2.019621005210477
2.482,-4.444251673019207,-3.6930738006681034,-2.757972026726043,-2.371255583603693,-2.010752993191226
2.484,-4.4141372435199235,-3.669445887794055,-2.743367435159048,-2.359569164266209,-2.00197786580795
2.4859999999999998,-4.38436433240616,-3.646079429748666,-2.728916083090807,-2.34800464247353,-1.9932945549286705
2.488,-4.354927860534828,-3.622970692324283,-2.7146160005263487,-2.3365605171473502,-1.9847020096768755
2.49,-4.325822846162476,-3.600116009757503,-2.700465250492179,-2.325235311891845,-1.9761991961220247
2.492,-4.297044402634645,-3.5775117832136925,-2.6864619283949276,-2.3140275745310825,-1.9677850969766113
2.4939999999999998,-4.268587736142662,-3.5551544793118603,-2.672604161394641,-2.302935876656621,-1.95945871129965
2.496,-4.240448143545554,-3.5330406286886773,-2.658890107792299,-2.2919588131849595,-1.9512190542064103
2.498,-4.212621010254801,-3.511166824600405,-2.645317956431244,-2.2810950019246476,-1.9430651565842818
2.5,-4.185101808179655,-3.4895297215614574,-2.631885926112079,-2.2703430831528206,-1.9349960648146005
2.502,-4.1578860937310065,-3.4681260340185287,-2.618592265020747,-2.2597017192008853,-1.927010840500304
2.504,-4.130969505881758,-3.44695253505918,-2.6054352501694438,-2.2491695940491736,-1.919108560199307
2.5060000000000002,-4.1043477642818,-3.4260060551538087,-2.592413186850011,-2.238745412930344,-1.911288315163429
2.508,-4.078016667425677,-3.405283480929966,-2.579524408099516,-2.228427901941303,-1.9035492110827752
2.51,-4.0519720908711685,-3.38478175397801,-2.5667672741776904,-2.218215807663447,-1.8958903678354098
2.512,-4.026209985507206,-3.364497869687251,-2.5541401720559183,-2.208107896791018,-1.8883109192422662
2.5140000000000002,-4.0007263758692835,-3.3444288761115364,-2.5416415149175657,-2.1981029557674043,-1.8808100128270864
2.516,-3.9755173585009453,-3.324571872863488,-2.5292697416691956,-2.188199790429162,-1.8733868095813628
2.518,-3.950579100359754,-3.304924010036481,-2.517023316462579,-2.1783972256576183,-1.8660404837341042
2.52,-3.925907837266303,-3.2854824871535677,-2.504900728227128,-2.168694105037796,-1.858770222526349
2.5220000000000002,-3.901499872394945,-3.266244552142582,-2.4929004902125107,-2.159089290524598,-1.8515752259903118
2.524,-3.8773515748047327,-3.247207500336557,-2.4810211395411983,-2.1495816621159856,-1.8444547067330732
2.526,-3.8534593780094175,-3.228368673498847,-2.46926123677072,-2.140170117533031,-1.837407889724664
2.528,-3.8298197785852444,-3.209725458872102,-2.4576193654653484,-2.1308535719066763,-1.8304340120905103
2.5300000000000002,-3.806429334815269,-3.1912752882505666,-2.446094131777031,-2.1216309574710475,-1.8235323229081088
2.532,-3.783284665369138,-3.1730156370748563,-2.4346841640352843,-2.112501223263137,-1.8167020830078147
2.534,-3.760382448017101,-3.154944023548683,-2.4233881123458896,-2.103463334828779,-1.8099425647777174
2.536,-3.7377194183773783,-3.137058007776898,-2.41220464819815,-2.0945162739346737,-1.8032530519724341
2.5380000000000003,-3.715292368695628,-3.119355190924209,-2.401132464080489,-2.0856590382864204,-1.7966328395258067
2.54,-3.6930981466557107,-3.101833214394016,-2.390170273104229,-2.076890641252345,-1.7900812333673746
2.542,-3.6711336542206654,-3.0844897590267575,-2.379316808635302,-2.0682101115930416,-1.783597550242534
2.544,-3.6493958465030496,-3.0673225443173284,-2.368570823933752,-2.059616493196446,-1.7771811175363603
2.5460000000000003,-3.6278817306637396,-3.0503293276509202,-2.3579310918008267,-2.0511088448183816,-1.7708312731009217
2.548,-3.606588364838333,-3.0335079035568535,-2.3473964042334643,-2.042686239828377,-1.7645473650861245
2.55,-3.585512857090275,-3.0168561029798373,-2.3369655720859934,-2.0343477659607196,-1.758328751773889
2.552,-3.5646523643900423,-3.000371792568291,-2.326637424738928,-2.026092525070532,-1.7521748014156813
2.5540000000000003,-3.544004091619467,-2.9840528739791514,-2.316410809774646,-2.0179196328948494,-1.7460848920732917
2.556,-3.523565290600559,-2.9678972831987824,-2.306284592659791,-2.0098282188185297,-1.740058411462778
2.558,-3.503333259148066,-2.9519029898795,-2.296257656434249,-2.0018174256449117,-1.7340947568015435
2.56,-3.4833053401450798,-2.93606799669138,-2.2863289014065638,-1.9938864093710773,-1.7281933346584164
2.5620000000000003,-3.4634789206411005,-2.9203903386888492,-2.276497244855629,-1.9860343389676909,-1.72235356080677
2.564,-3.443851430971751,-2.9048680826917344,-2.266761620738486,-1.9782603961632517,-1.7165748600805044
2.566,-3.424420343899686,-2.889499326680318,-2.2571209794041285,-1.9705637752326568,-1.7108566662329334
2.568,-3.4051831737759737,-2.8742821992041083,-2.24757428731316,-1.9629436827900213,-1.705198421798413
2.5700000000000003,-3.3861374757214895,-2.8592148588039046,-2.2381205267631676,-1.9553993375856673,-1.699599577956773
2.572,-3.3672808448276155,-2.8442954934468574,-2.228758695619693,-1.9479299703071218,-1.6940595944003602
2.574,-3.348610915375794,-2.829522319974109,-2.219487807052623,-1.9405348233840942,-1.688577939203765
2.576,-3.3301253600754137,-2.8148935835607976,-2.210306889277972,-1.9332131507973613,-1.683154088696083
2.5780000000000003,-3.3118218893195035,-2.8004075571880227,-2.2012149853048553,-1.9259642178914052,-1.6777875273357055
